id,title,genre,Imdb Link,Poster,IMDB Score
79057,Predators (2010),Action|Sci-Fi|Thriller,http://www.imdb.com/title/tt46807,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDc0ZDVhNmMtMmU0ZC00YjRjLWI3OTMtNTZkY2JjZTU3MGI5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,http://www.imdb.com/title/tt51911,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTU3ODcxNF5BMl5BanBnXkFtZTcwMTI2NDgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,http://www.imdb.com/title/tt105159,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MjA3NDM0OV5BMl5BanBnXkFtZTcwNDgwMTEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
79134,Grown Ups (2010),Comedy,http://www.imdb.com/title/tt343168,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MTU5Njc3M15BMl5BanBnXkFtZTcwNzA2NzUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.6
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,http://www.imdb.com/title/tt199683,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU0YWQ1YWEtOTg2Mi00MWMyLTk3MGUtYTZhOWE4NmJiZDEyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
79185,Knight and Day (2010),Action|Comedy|Thriller,http://www.imdb.com/title/tt282593,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwNDE4OTE0OTFeQTJeQWpwZ15BbWU3MDI2NDY5MTE@._V1_UY268_CR1,0,182,268_AL_.jpg",6
79197,"Fastest Gun Alive, The (1956)",Western,http://www.imdb.com/title/tt374546,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODMwOTIxOV5BMl5BanBnXkFtZTcwMzE2NDUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1
79207,Fear City (1984),Crime|Drama|Mystery|Thriller,http://www.imdb.com/title/tt64806,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4NjE2NTQ0MDZeQTJeQWpwZ15BbWU3MDE2NjY4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7
79224,"Karate Kid, The (2010)",Action|Children|Drama,http://www.imdb.com/title/tt68638,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWU1NDNmZTAtNDlhYy00MmY0LTlhMWUtZGNiNzA2ODA5MDY1XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
79230,"Yellow Handkerchief, The (2008)",Drama|Romance,http://www.imdb.com/title/tt66730,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzc4NDVlYWEtNjAzOC00NWNkLTkxMDQtOWVkOGExNDAyMDFhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
79242,"Kids Are All Right, The (2010)",Comedy|Drama,http://www.imdb.com/title/tt308379,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTRmYzUxMWYtM2Q3Ni00ODQ0LTk4YmYtNDE4MDgzYzg4YWNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",6.7
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,http://www.imdb.com/title/tt108327,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDY1OTczNzc0OV5BMl5BanBnXkFtZTcwMzk1ODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3
79259,Cherrybomb (2009),Drama|Thriller,http://www.imdb.com/title/tt124207,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDU4MDgyNl5BMl5BanBnXkFtZTcwODA3NzU4Mg@@._V1_UY268_CR2,0,182,268_AL_.jpg",7.7
79274,Batman: Under the Red Hood (2010),Action|Animation,http://www.imdb.com/title/tt60522,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDNiYWY5OWEtZWE0My00MDU3LWE0NTgtZjIxNWQ1ZjQ1N2E0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
79285,Mammy (1930),Comedy|Drama|Musical,http://www.imdb.com/title/tt117658,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzVjZWEyZjQtZmFmYy00ZDgxLTk5ZjItMmJjODI1OGZlYzRkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR4,0,182,268_AL_.jpg",6.1
79293,Salt (2010),Action|Thriller,http://www.imdb.com/title/tt116015,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMjU5MjEwOF5BMl5BanBnXkFtZTYwNjA3NDg5._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,http://www.imdb.com/title/tt13372,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA3MTI3MDQzOF5BMl5BanBnXkFtZTgwMDEwNjE4MjE@._V1_UY268_CR47,0,182,268_AL_.jpg",7.5
79428,Dinner for Schmucks (2010),Comedy,http://www.imdb.com/title/tt65051,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNDAyMTMyN15BMl5BanBnXkFtZTcwMTU2NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
79467,Mid-August Lunch (Pranzo di ferragosto) (2008),Comedy|Drama,http://www.imdb.com/title/tt103872,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMDQ3MTIzOF5BMl5BanBnXkFtZTcwNzU4MDcyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg",7.1
79528,Treasure Island (1934),Adventure,http://www.imdb.com/title/tt105103,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2ODI1ODE2OV5BMl5BanBnXkFtZTcwNzcyNTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",5.9
79553,Ip Man 2 (2010),Action,http://www.imdb.com/title/tt70379,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWNmNGY3ZGMtYWQ3OC00Zjg4LWFiN2EtZjM2MDI1YzRiNjg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4
79580,"Yank in the R.A.F., A (1941)",Action|Adventure|Drama|Romance|War,http://www.imdb.com/title/tt107247,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1Mjk3MTQxOV5BMl5BanBnXkFtZTcwODkzMDcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.5
79592,"Other Guys, The (2010)",Action|Comedy,http://www.imdb.com/title/tt23042,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmIwYWJlYzktNWE5Yi00YTFlLWEyZDktNDE3OGViNDcxMjZjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1
79695,"Expendables, The (2010)",Action|Adventure|Thriller,http://www.imdb.com/title/tt93137,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWQ3NWI5NDYtMGNiZS00MTNhLTk4ODItNWM2NTcyNjFiMTljL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,http://www.imdb.com/title/tt122143,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5Mjg3NjM0OF5BMl5BanBnXkFtZTcwNTE4MDczMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",5.5
79720,Animal Kingdom (2010),Crime|Drama,http://www.imdb.com/title/tt60490,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDg4MjdjOWEtZjVmYS00OTc3LTk4YzItOGRlMzEzNTgzZTQyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX182_CR0,0,182,268_AL_.jpg",7
79771,"Return of Frank James, The (1940)",Western,http://www.imdb.com/title/tt56541,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjI1NzQ0YjMtNWMzMi00YjFhLWFkYTgtMDMxZmRkYTVlNGZkXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
79860,"Experiment, The (2010)",Drama|Thriller,http://www.imdb.com/title/tt285728,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ0NzYyM2ItMzU2Yy00NDA0LWIzYjAtMjg3Y2Y1NmQ0MWFiXkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg",5.6
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,http://www.imdb.com/title/tt102631,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5OTc0MDY0NF5BMl5BanBnXkFtZTcwMzg1MTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",6.7
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,http://www.imdb.com/title/tt55910,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjg0YWNjOWYtODdmZC00ODI5LWFiYWUtMGVmZjMwNDdlZDk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",7.8
79897,Get Low (2009),Comedy|Drama|Mystery,http://www.imdb.com/title/tt77360,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NjkwNzE2M15BMl5BanBnXkFtZTYwMzc4MTk5._V1_UX182_CR0,0,182,268_AL_.jpg",6.2
79946,"Joneses, The (2009)",Comedy|Drama,http://www.imdb.com/title/tt304126,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MDM5ODIzMF5BMl5BanBnXkFtZTYwNDk0ODc5._V1_UY268_CR2,0,182,268_AL_.jpg",7.2
79996,Giallo (2009),Crime|Horror|Thriller,http://www.imdb.com/title/tt99612,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5ODc3MTI4M15BMl5BanBnXkFtZTcwMzQxMzUzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.5
80094,"Last Exorcism, The (2010)",Horror|Thriller,http://www.imdb.com/title/tt192657,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE3OGI5Y2YtNDBjNS00ZWNlLWIwNTYtMjRmOWE3NzZhZDJjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7
80126,"American, The (2010)",Drama|Thriller,http://www.imdb.com/title/tt47849,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmYzNDcyNmEtNGJhMS00M2Y2LTgxYTEtMzM3NjljNDEyOGFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
80166,"Switch, The (2010)",Comedy|Romance,http://www.imdb.com/title/tt157913,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNzA1MTk4Nl5BMl5BanBnXkFtZTcwMzkxOTMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.3
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,http://www.imdb.com/title/tt180748,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NzU1MDM1NF5BMl5BanBnXkFtZTcwNjk3NTgyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",7.5
80241,Going the Distance (2010),Comedy|Romance,http://www.imdb.com/title/tt99399,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGE4NTIwYjctMzM1Yi00ZWM4LWEzOWYtMDg3Y2M5MDE4NmUxXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",4.7
80264,Pride of the Marines (1945),Drama|War,http://www.imdb.com/title/tt90888,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5ODM2MTQyMl5BMl5BanBnXkFtZTcwNjQ5MTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",7.1
80344,Beach Red (1967),Drama|War,http://www.imdb.com/title/tt101252,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTI5MDQ3MjgxM15BMl5BanBnXkFtZTcwNTQwMjgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.2
80350,Vampires Suck (2010),Comedy,http://www.imdb.com/title/tt366532,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NTI2NTY0NF5BMl5BanBnXkFtZTcwMTc0NjcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",7.5
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,http://www.imdb.com/title/tt88925,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM4M2Y4MDEtYzYzNC00NWY3LWE3ZTAtOTVmMTVmOGU1N2QwXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg",2.1
80398,22 Bullets (L'immortel) (2010),Action|Crime|Thriller,http://www.imdb.com/title/tt93913,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMTU2MjIxMV5BMl5BanBnXkFtZTcwOTU3NDAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7
80454,Princess (Prinsessa) (2010),Drama,http://www.imdb.com/title/tt104697,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjY5ODQzNV5BMl5BanBnXkFtZTcwMDQxNTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7
80463,"Social Network, The (2010)",Drama,http://www.imdb.com/title/tt18455,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNzg4MzcxNV5BMl5BanBnXkFtZTgwMTgzNTE0MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.3
80489,"Town, The (2010)",Crime|Drama|Thriller,http://www.imdb.com/title/tt57495,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTRhMjJkNjAtYTgwYy00YTc1LTgzMjItNDA3ZGI2NzM2YzNjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
80502,Infestation (2009),Action|Comedy|Sci-Fi,http://www.imdb.com/title/tt280674,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMjg4MTAxNl5BMl5BanBnXkFtZTYwMjM0OTc5._V1_UX182_CR0,0,182,268_AL_.jpg",5.6
80549,Easy A (2010),Comedy|Romance,http://www.imdb.com/title/tt92593,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMTgxNTM5NV5BMl5BanBnXkFtZTcwNTU5MDIzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.1
80551,Eat Pray Love (2010),Drama|Romance,http://www.imdb.com/title/tt181810,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTM1Njc5MDUzNl5BMl5BanBnXkFtZTcwNjc1NjkxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",5.6
80586,Flipped (2010),Comedy|Drama|Romance,http://www.imdb.com/title/tt189553,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NTkzOTY5MV5BMl5BanBnXkFtZTYwMTIwMzg5._V1_UY268_CR5,0,182,268_AL_.jpg",6.3
80590,Wall Street: Money Never Sleeps (2010),Drama,http://www.imdb.com/title/tt243508,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMDMzNjI5MV5BMl5BanBnXkFtZTcwMDYxNTAzMQ@@._V1_UY268_CR13,0,182,268_AL_.jpg",5.9
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,http://www.imdb.com/title/tt104346,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzA4NzI3NjA1MF5BMl5BanBnXkFtZTcwNjAyMTYyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",6.4
80727,Middle Men (2010),Comedy|Crime|Drama,http://www.imdb.com/title/tt328844,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5Nzc5NjcwMl5BMl5BanBnXkFtZTcwMzExMTkyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.3
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller,http://www.imdb.com/title/tt353014,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJmZTllYjMtMzI4NS00MzFmLWFlNWItZmVmMTc3Mzc1Mzc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.8
80775,Tamara Drewe (2010),Comedy|Drama|Romance,http://www.imdb.com/title/tt49363,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI1NzNmYzEtNjE3Zi00ZThmLWEyMTItYTQ4NzQ1OTkyMjU4XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX182_CR0,0,182,268_AL_.jpg",3.7
80831,Let Me In (2010),Drama|Horror|Mystery,http://www.imdb.com/title/tt54462,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjM3YmQ3M2MtODc5Mi00YmE4LWFkZDktZDUzZTVlOGE4MWZjXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",4.5
80846,Devil (2010),Horror|Mystery|Thriller,http://www.imdb.com/title/tt53611,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmRiMzlkZGItNjU1My00ZWQyLThlMzMtMjliY2NkYzFiNDExXkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_UY268_CR2,0,182,268_AL_.jpg",3.5
80858,You Again (2010),Comedy,http://www.imdb.com/title/tt71408,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MzIwMTQ0Ml5BMl5BanBnXkFtZTcwMDU1ODQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5
80860,Life as We Know It (2010),Comedy|Romance,http://www.imdb.com/title/tt45659,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjE1MTA0YjMtNGI4Mi00NDg4LWI1MjctYzI0MzE1MzE5MTllXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
80862,Catfish (2010),Documentary|Mystery,http://www.imdb.com/title/tt56504,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjIwNmYyMWItYWI5Ni00ZGQwLTkxNmUtMWUxMmZlNjY3MDdmXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",5.8
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,http://www.imdb.com/title/tt221111,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjAyY2JiNDItOThmZS00NWE0LWFjZmUtYzk5Y2Q2YjkzODllL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg",6.9
80880,Stone (2010),Drama|Thriller,http://www.imdb.com/title/tt48308,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1Mzk3NDc0MV5BMl5BanBnXkFtZTgwMjgzMjE1MjE@._V1_UY268_CR4,0,182,268_AL_.jpg",7.4
80906,Inside Job (2010),Documentary,http://www.imdb.com/title/tt62794,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NDA3NjQwOV5BMl5BanBnXkFtZTcwMzg3NDYyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",7.1
80917,Monsters (2010),Drama|Sci-Fi,http://www.imdb.com/title/tt86489,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTQ5NDk0Ml5BMl5BanBnXkFtZTcwOTcwNTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,http://www.imdb.com/title/tt54642,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY0MWYyNmUtZWFkNy00ZjJkLTg4NjQtYzc0ZjMxNWQ2OTY3XkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_UY268_CR4,0,182,268_AL_.jpg",5.5
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,http://www.imdb.com/title/tt49456,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjUwZjY2OTktMThkYi00MTA4LWFjYTItNTc0MjFjZjk2ZGFiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4
81140,6 Souls (Shelter) (2010),Horror|Mystery|Thriller,http://www.imdb.com/title/tt53779,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR4,0,182,268_AL_.jpg",8.1
81156,Jackass 3D (2010),Action|Comedy|Documentary,http://www.imdb.com/title/tt193253,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGYyMzEzYjktYWI2NS00ZjYxLTk4YWQtYWQ5YWRkZWFmZmJhXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY268_CR4,0,182,268_AL_.jpg",7.5
81158,Restrepo (2010),Documentary|War,http://www.imdb.com/title/tt102820,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NzQ5NzIxM15BMl5BanBnXkFtZTcwMjI0NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7
81193,"West Point Story, The (1950)",Comedy|Musical,http://www.imdb.com/title/tt26174,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNTIzMTA4MV5BMl5BanBnXkFtZTgwMDUzMjU1MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
81216,"Frogmen, The (1951)",Adventure|Drama|War,http://www.imdb.com/title/tt87622,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDE4MjkxMV5BMl5BanBnXkFtZTcwMzU3MDYyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3
81229,Red (2010),Action|Comedy,http://www.imdb.com/title/tt92494,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2JlMDgxOTYtNmI2My00YzY1LWIyZTgtYzY0MjY3Y2RiZmY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5
81385,Of Gods and Men (Des hommes et des dieux) (2010),Drama,http://www.imdb.com/title/tt85478,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA2Njk1NzM5MF5BMl5BanBnXkFtZTcwNzAzMzMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.2
81417,Paranormal Activity 2 (2010),Horror|IMAX,http://www.imdb.com/title/tt43880,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NzU0MTU3Ml5BMl5BanBnXkFtZTgwMzI1NDEzMTE@._V1_UY268_CR2,0,182,268_AL_.jpg",7.1
81512,Hereafter (2010),Drama|Fantasy,http://www.imdb.com/title/tt47445,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGU0YmFmMGEtYjVmZi00N2UxLTkxOWMtMzRjZDFhZDQyYzBhXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UY268_CR2,0,182,268_AL_.jpg",8.4
81516,Black Death (2010),Adventure|Drama|Horror|Mystery,http://www.imdb.com/title/tt54494,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTA0MDY1OF5BMl5BanBnXkFtZTcwNTM1ODg3NA@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.1
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,http://www.imdb.com/title/tt57840,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzc3MzU1MDAtNTU1NS00Y2IxLWI4MzUtYzQyZGYyYzJlNGRjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4
81537,Due Date (2010),Comedy,http://www.imdb.com/title/tt64030,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4Mjg4ODA0MV5BMl5BanBnXkFtZTcwMjc0ODk3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.6
81562,127 Hours (2010),Adventure|Drama|Thriller,http://www.imdb.com/title/tt48973,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY0ZTYwZjItMGU5ZS00ZDU5LWI1OWEtNzg2ZTAyZGJiZmNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,http://www.imdb.com/title/tt53619,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWM4NTE1NzktNzg3Yi00ZTgxLWI3ZjctMTM0MjY3YTRiNzRhXkEyXkFqcGdeQXVyNTc1NDM0NDU@._V1_UY268_CR3,0,182,268_AL_.jpg",8
81591,Black Swan (2010),Drama|Thriller,http://www.imdb.com/title/tt65466,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzJlYmZhNTMtMWM2Yy00MDZiLWJlOGMtMTRkOTEzYmZlZWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2
81641,Fair Game (2010),Drama|Thriller,http://www.imdb.com/title/tt52893,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyNDYzMzU5OV5BMl5BanBnXkFtZTgwNTUxNzU4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",8
81669,"Castle, The (Das Schloß) (1997)",Drama|Mystery,http://www.imdb.com/title/tt54371,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMDE5ODU4Nl5BMl5BanBnXkFtZTgwODMyNTk0MjE@._V1_UY268_CR4,0,182,268_AL_.jpg",7.1
81679,Roman (2006),Drama|Thriller,http://www.imdb.com/title/tt46478,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWRhYTZjMzUtYWJkOC00YjNmLWFmMzctNjI1MjFjOWQ3MmU1XkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UY268_CR4,0,182,268_AL_.jpg",8.2
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy,http://www.imdb.com/title/tt101373,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDNlYTI3NjgtZWE4ZC00OTlkLWEyMmItZWIxNDQ2YjZjMmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8
81782,Unstoppable (2010),Action|Drama|Thriller,http://www.imdb.com/title/tt44487,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMDY2NDY0Nl5BMl5BanBnXkFtZTgwODkwMjk5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
81784,Morning Glory (2010),Comedy|Drama|Romance,http://www.imdb.com/title/tt60481,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MjUxMzg1NF5BMl5BanBnXkFtZTcwMDY0NTYxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",7.5
